w shakespeare	W Shakespeare	0	19	0
w shakespeare	W. Shakespeare	0	19	0
wa	WA DC	0	16	0
wa dc	WA DC	0	16	0
wacko	Wacko Jacko	0	40	1101
wacko	Wacko jacko	0	40	1145
wacko jacko	Wacko Jacko	0	40	1101
wacko jacko	Wacko jacko	0	40	1145
wag	Wag.com	0	23	1
wag com	Wag.com	0	23	1
wahington	Wahington D.C	0	16	0
wahington d c	Wahington D.C	0	16	0
wales	Annuity to Prince of Wales, etc. Act 1803	0	40	529
wales	Autonomous Province of Wales	0	3	0
wales	Communications in Wales	0	3	0
wales	Flora and fauna of Wales	0	40	524
wales	Prince of Wales Act 1795	0	40	1063
wales	Rain in Wales	0	40	430
wales	State of Wales	0	3	0
wales	The Principality of Wales	0	3	0
wales	WALES	0	3	0
wales	Wales	0	3	0
wales	Wales (UK)	0	3	0
wales	Wales (country)	0	3	0
wales	Wales, U.K.	0	3	0
wales	Wales, UK	0	3	0
wales	Wales, United Kingdom	0	3	0
wales	Wales, United Kingdom.	0	3	0
wales	Wildlife of Wales	0	40	437
wales country	Wales (country)	0	3	0
wales u k	Wales, U.K.	0	3	0
wales uk	Wales (UK)	0	3	0
wales uk	Wales, UK	0	3	0
wales united kingdom	Wales, United Kingdom	0	3	0
wales united kingdom	Wales, United Kingdom.	0	3	0
walking	Walking heart attack	0	36	0
walking heart attack	Walking heart attack	0	36	0
wall	Inferior wall myocardial infarction	0	36	0
walton	Walton Breck Road	0	22	1
walton breck road	Walton Breck Road	0	22	1
war	Revolutionary War Lawyers	0	23	0
warwickshire	Birmingham, Warwickshire	0	9	1
wasatch	Wasatch mountain fox	0	1	0
wasatch mountain fox	Wasatch mountain fox	0	1	0
wash	Wash DC	0	16	0
wash	Wash bear	0	10	0
wash	Wash bears	0	10	0
wash	Wash, D.C.	0	16	0
wash	Wash, DC	0	16	0
wash	Wash. D.C.	0	16	0
wash	Wash. DC	0	16	0
wash	Wash., D.C.	0	16	0
wash bear	Wash bear	0	10	0
wash bears	Wash bears	0	10	0
wash d c	Wash, D.C.	0	16	0
wash d c	Wash. D.C.	0	16	0
wash d c	Wash., D.C.	0	16	0
wash dc	Wash DC	0	16	0
wash dc	Wash, DC	0	16	0
wash dc	Wash. DC	0	16	0
washbear	Washbear	0	10	0
washbears	Washbears	0	10	0
washingotn	Washingotn, DC	0	16	0
washingotn dc	Washingotn, DC	0	16	0
washington	City of Washington in the District of Columbia	0	16	0
washington	Climate of Washington, D.C.	0	40	935
washington	D.C. Washington	0	16	0
washington	DC Washington	0	16	0
washington	Economy of Washington, D.C.	0	40	513
washington	Education in Washington, D.C.	0	40	1093
washington	Ferries in Washington, D.C.	0	40	1038
washington	Higher education in Washington, D.C.	0	40	205
washington	Washington (D.C.)	0	16	0
washington	Washington (DC)	0	16	0
washington	Washington (District of Columbia)	0	16	0
washington	Washington (city)	0	16	0
washington	Washington (district of Columbia)	0	16	0
washington	Washington (district), Columbia	0	16	0
washington	Washington City	0	16	0
washington	Washington City, D.C.	0	16	0
washington	Washington City, District of Columbia	0	16	0
washington	Washington D. C.	0	16	0
washington	Washington D.C	0	16	0
washington	Washington D.C.	0	16	0
washington	Washington DC	0	16	0
washington	Washington DC, U.S.A.	0	16	0
washington	Washington DC, USA	0	16	0
washington	Washington DC, United States of America	0	16	0
washington	Washington DC.	0	16	0
washington	Washington Dc	0	16	0
washington	Washington District of Columbia	0	16	0
washington	Washington city	0	16	0
washington	Washington d.c	0	16	0
washington	Washington d.c.	0	16	0
washington	Washington dc	0	16	0
washington	Washington, Columbia	0	16	0
washington	Washington, D C	0	16	0
washington	Washington, D. C.	0	16	0
washington	Washington, D.C	0	16	0
washington	Washington, D.C.	0	16	0
washington	Washington, D.C., U.S.	0	16	0
washington	Washington, D.C., U.S.A.	0	16	0
washington	Washington, D.C., USA	0	16	0
washington	Washington, D.C., United States	0	16	0
washington	Washington, D.C., United States of America	0	16	0
washington	Washington, D.c.	0	16	0
washington	Washington, DC	0	16	0
washington	Washington, DC.	0	16	0
washington	Washington, Dc	0	16	0
washington	Washington, District Of Columbia	0	16	0
washington	Washington, District of Columbia	0	16	0
washington	Washington, US-DC	0	16	0
washington	Washington, d.c.	0	16	0
washington	Washington, dc	0	16	0
washington	Washington,D.C	0	16	0
washington	Washington-DC	0	16	0
washington	Washington-on-the-Potomac	0	16	0
washington city	Washington (city)	0	16	0
washington city	Washington City	0	16	0
washington city	Washington city	0	16	0
washington city d c	Washington City, D.C.	0	16	0
washington city district of columbia	Washington City, District of Columbia	0	16	0
washington columbia	Washington, Columbia	0	16	0
washington d c	Washington (D.C.)	0	16	0
washington d c	Washington D. C.	0	16	0
washington d c	Washington D.C	0	16	0
washington d c	Washington D.C.	0	16	0
washington d c	Washington d.c	0	16	0
washington d c	Washington d.c.	0	16	0
washington d c	Washington, D C	0	16	0
washington d c	Washington, D. C.	0	16	0
washington d c	Washington, D.C	0	16	0
washington d c	Washington, D.C.	0	16	0
washington d c	Washington, D.c.	0	16	0
washington d c	Washington, d.c.	0	16	0
washington d c	Washington,D.C	0	16	0
washington d c u s	Washington, D.C., U.S.	0	16	0
washington d c u s a	Washington, D.C., U.S.A.	0	16	0
washington d c united states	Washington, D.C., United States	0	16	0
washington d c united states of america	Washington, D.C., United States of America	0	16	0
washington d c usa	Washington, D.C., USA	0	16	0
washington dc	Washington (DC)	0	16	0
washington dc	Washington DC	0	16	0
washington dc	Washington DC.	0	16	0
washington dc	Washington Dc	0	16	0
washington dc	Washington dc	0	16	0
washington dc	Washington, DC	0	16	0
washington dc	Washington, DC.	0	16	0
washington dc	Washington, Dc	0	16	0
washington dc	Washington, dc	0	16	0
washington dc	Washington-DC	0	16	0
washington dc u s a	Washington DC, U.S.A.	0	16	0
washington dc united states of america	Washington DC, United States of America	0	16	0
washington dc usa	Washington DC, USA	0	16	0
washington district columbia	Washington (district), Columbia	0	16	0
washington district of columbia	Washington (District of Columbia)	0	16	0
washington district of columbia	Washington (district of Columbia)	0	16	0
washington district of columbia	Washington District of Columbia	0	16	0
washington district of columbia	Washington, District Of Columbia	0	16	0
washington district of columbia	Washington, District of Columbia	0	16	0
washington on the potomac	Washington-on-the-Potomac	0	16	0
washington us dc	Washington, US-DC	0	16	0
washingtondc	Washingtondc	0	16	0
wasington	Wasington D.C.	0	16	0
wasington	Wasington DC	0	16	0
wasington	Wasington, DC	0	16	0
wasington d c	Wasington D.C.	0	16	0
wasington dc	Wasington DC	0	16	0
wasington dc	Wasington, DC	0	16	0
wasting	AIDS wasting syndrome	0	40	903
wasting	HIV wasting syndrome	0	40	64
wasting	Hiv wasting syndrome	0	40	1105
water	Aquatic water turtles	0	28	0
wave	Q wave infarction	0	40	991
way	Way Back Machine	0	34	1
way	Way back machine	0	34	1
way	Way-atch-a	0	10	0
way atch a	Way-atch-a	0	10	0
way back machine	Way Back Machine	0	34	1
way back machine	Way back machine	0	34	1
wayback	Internet Archive Wayback Machine	0	34	1
wayback	Internet Wayback Machine	0	34	1
wayback	The Wayback Machine	0	34	1
wayback	WayBack Machine	0	34	1
wayback	WayBack machine	0	34	1
wayback	Wayback Archive	0	34	1
wayback	Wayback Machine	0	34	1
wayback	Wayback Machine (website)	0	34	1
wayback	Wayback engine	0	34	1
wayback	Wayback machine	0	34	1
wayback	Wayback.archive.org	0	34	1
wayback	Web Wayback Machine	0	34	1
wayback archive	Wayback Archive	0	34	1
wayback archive org	Wayback.archive.org	0	34	1
wayback engine	Wayback engine	0	34	1
wayback machine	WayBack Machine	0	34	1
wayback machine	WayBack machine	0	34	1
wayback machine	Wayback Machine	0	34	1
wayback machine	Wayback machine	0	34	1
wayback machine website	Wayback Machine (website)	0	34	1
waybacked	Waybacked	0	34	1
waybackmachine	WayBackMachine	0	34	1
waybackmachine	Waybackmachine	0	34	1
ways	Show Me Thy Ways, O, Lord	0	20	1
weather	The weather in Birmingham	0	40	567
weather	The weather in Dublin	0	40	270
web	Archive.org/web	0	34	1
web	Http://web.archive.org	0	34	1
web	Http://web.archive.org/	0	34	1
web	Https://web.archive.org	0	34	1
web	Https://web.archive.org/	0	34	1
web	The New York Times on the Web	0	32	0
web	Web Wayback Machine	0	34	1
web	Web.archive.org	0	34	1
web	Web.archive.org/	0	34	1
web archive org	Web.archive.org	0	34	1
web archive org	Web.archive.org/	0	34	1
web wayback machine	Web Wayback Machine	0	34	1
website	Amazon (website)	0	40	670
website	Billboard (website)	0	13	2
website	Wayback Machine (website)	0	34	1
website	You tube (website)	0	17	1
webstore	Amazon Webstore	0	23	1
week	Billboard Music Week	0	13	2
welsh	Welsh Peninsula	0	3	0
welsh	Welsh State	0	3	0
welsh	Welsh mountains	0	40	420
welsh	Welsh state	0	3	0
welsh mountains	Welsh mountains	0	40	420
welsh peninsula	Welsh Peninsula	0	3	0
welsh state	Welsh State	0	3	0
welsh state	Welsh state	0	3	0
welshland	Welshland	0	3	0
west	Birmingham, West Midlands	0	9	1
west	West Dublin	0	36	2
west	West of Great Britain	0	3	0
west dublin	West Dublin	0	36	2
west of great britain	West of Great Britain	0	3	0
western	Last Western Roman Emperor	0	17	0
western	Last de jure Western Roman Emperor	0	17	0
